Game,Country,NumberofUsers
Forbidden Island,Greece,26
Forbidden Island,Hungary,6
Forbidden Island,India,3
Forbidden Island,Indonesia,1
Forbidden Island,Ireland,9
Forbidden Island,Israel,9
Forbidden Island,Italy,21
Forbidden Island,Japan,18
Forbidden Island,Latvia,3
Forbidden Island,Lithuania,1
Forbidden Island,Luxembourg,2
Forbidden Island,Malaysia,4
Forbidden Island,Mexico,13
Forbidden Island,Netherlands,31
Forbidden Island,New Zealand,11
Forbidden Island,Norway,8
Forbidden Island,Peru,1
Forbidden Island,Philippines,5
Forbidden Island,Poland,35
Forbidden Island,Portugal,17
Forbidden Island,Qatar,1
Forbidden Island,Romania,4
Forbidden Island,Russia,14
Forbidden Island,Republic of Serbia,2
Forbidden Island,Slovakia,2
Forbidden Island,Slovenia,3
Forbidden Island,South Africa,5
Forbidden Island,South Korea,8
Forbidden Island,Spain,120
Forbidden Island,Sweden,22
Forbidden Island,Switzerland,6
Forbidden Island,Taiwan,12
Forbidden Island,Thailand,9
Forbidden Island,Trinidad and Tobago,1
Forbidden Island,Uganda,1
Forbidden Island,Ukraine,6
Forbidden Island,USA,1325
Forbidden Island,Uruguay,4
Forbidden Island,Venezuela,1
Formula D,Argentina,8
Formula D,Australia,29
Formula D,Austria,7
Formula D,Belgium,18
Formula D,Bolivia,1
Formula D,Brazil,25
Formula D,Canada,80
Formula D,Chile,3
Formula D,China,5
Formula D,Colombia,1
Formula D,Croatia,1
Formula D,Czech Republic,4
Formula D,Denmark,5
Formula D,England,4
Formula D,Estonia,5
Formula D,Finland,8
Formula D,France,8
Formula D,Germany,42
Formula D,Greece,16
Formula D,Hungary,2
Formula D,Iceland,1
Formula D,Indonesia,1
Formula D,Ireland,4
Formula D,Israel,1
Formula D,Italy,23
Formula D,Japan,6
Formula D,Latvia,1
Formula D,Lebanon,1
Formula D,Lithuania,4
Formula D,Macedonia,1
Formula D,Malaysia,5
Formula D,Mexico,6
Formula D,Netherlands,13
Formula D,New Zealand,8
Formula D,Norway,7
Formula D,Peru,2
Formula D,Philippines,3
Formula D,Poland,8
Formula D,Portugal,7
Formula D,Qatar,2
Formula D,Romania,5
Formula D,Russia,5
Formula D,Republic of Serbia,1
Formula D,South Africa,2
Formula D,South Korea,7
Formula D,Spain,80
Formula D,Sweden,16
Formula D,Switzerland,3
Formula D,Taiwan,1
Formula D,Thailand,3
Formula D,Ukraine,1
Formula D,USA,478
Formula D,Uruguay,2
Formula D,Venezuela,1
Formula Dé,Australia,16
Formula Dé,Austria,4
Formula Dé,Belgium,16
Formula Dé,Brazil,9
Formula Dé,Canada,66
Formula Dé,Czech Republic,5
Formula Dé,Denmark,9
Formula Dé,England,9
Formula Dé,Finland,10
Formula Dé,France,13
Formula Dé,Germany,55
Formula Dé,Greece,14
Formula Dé,Hungary,3
Formula Dé,Ireland,2
Formula Dé,Italy,52
Formula Dé,Japan,9
Formula Dé,Mongolia,1
Formula Dé,Netherlands,18
Formula Dé,New Zealand,9
Formula Dé,Norway,12
Formula Dé,Poland,2
Formula Dé,Portugal,5
Formula Dé,Qatar,1
Formula Dé,Russia,1
Formula Dé,Republic of Serbia,1
Formula Dé,South Africa,1
Formula Dé,South Korea,14
Formula Dé,Spain,42
Formula Dé,Sweden,27
Formula Dé,Switzerland,3
Formula Dé,Taiwan,2
Formula Dé,USA,527
Formula Dé,Venezuela,1
Galaxy Trucker,Albania,1
Galaxy Trucker,Argentina,4
Galaxy Trucker,Australia,49
Galaxy Trucker,Austria,8
Galaxy Trucker,Belgium,15
Galaxy Trucker,Bolivia,2
Galaxy Trucker,Brazil,30
Galaxy Trucker,Canada,167
Galaxy Trucker,Chile,5
Galaxy Trucker,China,13
Galaxy Trucker,Colombia,4
Galaxy Trucker,Croatia,2
Galaxy Trucker,Czech Republic,19
Galaxy Trucker,Denmark,11
Galaxy Trucker,England,8
Galaxy Trucker,Estonia,3
Galaxy Trucker,Finland,23
Galaxy Trucker,France,17
Galaxy Trucker,Germany,121
Galaxy Trucker,Greece,19
Galaxy Trucker,Guatemala,1
Galaxy Trucker,Hungary,7
Galaxy Trucker,India,1
Galaxy Trucker,Indonesia,4
Galaxy Trucker,Iran,1
Galaxy Trucker,Ireland,7
Galaxy Trucker,Israel,5
Galaxy Trucker,Italy,28
Galaxy Trucker,Japan,18
Galaxy Trucker,Latvia,4
Galaxy Trucker,Lithuania,6
Galaxy Trucker,Luxembourg,1
Galaxy Trucker,Malaysia,3
Galaxy Trucker,Mexico,4
Galaxy Trucker,Moldova,1
Galaxy Trucker,Netherlands,24
Galaxy Trucker,New Zealand,16
Galaxy Trucker,Norway,9
Galaxy Trucker,Philippines,2
Galaxy Trucker,Poland,62
Galaxy Trucker,Portugal,7
Galaxy Trucker,Qatar,1
Galaxy Trucker,Romania,4
Galaxy Trucker,Russia,13
Galaxy Trucker,Republic of Serbia,2
Galaxy Trucker,Slovakia,1
Galaxy Trucker,Slovenia,1
Galaxy Trucker,South Africa,2
Galaxy Trucker,South Korea,17
Galaxy Trucker,Spain,84
Galaxy Trucker,Sweden,25
Galaxy Trucker,Switzerland,5
Galaxy Trucker,Taiwan,16
Galaxy Trucker,Thailand,2
Galaxy Trucker,Turkey,1
Galaxy Trucker,Ukraine,3
Galaxy Trucker,USA,769
Galaxy Trucker,Vietnam,3
Go,Argentina,7
Go,Australia,21
Go,Austria,6
Go,Belgium,10
Go,Brazil,15
Go,Bulgaria,2
Go,Canada,101
Go,Chile,6
Go,China,23
Go,Colombia,2
Go,Croatia,4
Go,Czech Republic,9
Go,Denmark,5
Go,England,6
Go,Finland,24
Go,France,9
Go,Germany,50
Go,Greece,6
Go,Guatemala,1
Go,Hungary,8
Go,India,2
Go,Indonesia,1
Go,Ireland,3
Go,Israel,3
Go,Italy,32
Go,Japan,12
Go,Latvia,2
Go,Lithuania,4
Go,Malaysia,3
Go,Mexico,4
Go,Netherlands,18
Go,New Zealand,7
Go,Norway,12
Go,Peru,1
Go,Poland,25
Go,Portugal,2
Go,Romania,2
Go,Russia,10
Go,Republic of Serbia,4
Go,Slovenia,1
Go,South Africa,2
Go,South Korea,14
Go,Spain,46
Go,Sweden,23
Go,Switzerland,4
Go,Taiwan,10
Go,Thailand,6
Go,Turkey,1
Go,USA,618
Go,Venezuela,2
Goa,Australia,26
Goa,Austria,11
Goa,Belgium,27
Goa,Brazil,17
Goa,Canada,89
Goa,Chile,6
Goa,China,9
Goa,Colombia,2
Goa,Croatia,1
Goa,Czech Republic,7
Goa,Denmark,5
Goa,England,5
Goa,Estonia,1
Goa,Finland,13
Goa,France,17
Goa,Germany,95
Goa,Greece,12
Goa,Hungary,6
Goa,Iceland,1
Goa,India,4
Goa,Ireland,1
Goa,Israel,4
Goa,Italy,30
Goa,Japan,10
Goa,Lithuania,1
Goa,Luxembourg,1
Goa,Malaysia,2
Goa,Mexico,1
Goa,Netherlands,18
Goa,New Zealand,8
Goa,Norway,10
Goa,Philippines,1
Goa,Poland,32
Goa,Portugal,5
Goa,Romania,2
Goa,Slovenia,2
Goa,South Africa,1
Goa,South Korea,21
Goa,Spain,49
Goa,Sweden,20
Goa,Switzerland,4
Goa,Taiwan,13
Goa,Thailand,1
Goa,Ukraine,1
Goa,USA,456
Goa,Uruguay,1
Goa,Venezuela,2
Guillotine,Argentina,4
Guillotine,Australia,40
Guillotine,Austria,2
Guillotine,Belgium,18
Guillotine,Brazil,19
Guillotine,Canada,134
Guillotine,Chile,5
Guillotine,China,4
Guillotine,Colombia,1
Guillotine,Denmark,10
Guillotine,England,4
Guillotine,Estonia,3
Guillotine,Finland,29
Guillotine,France,9
Guillotine,Germany,55
Guillotine,Greece,26
Guillotine,Hungary,2
Guillotine,Ireland,1
Guillotine,Israel,6
Guillotine,Italy,23
Guillotine,Japan,5
Guillotine,Latvia,1
Guillotine,Lithuania,1
Guillotine,Malaysia,2
Guillotine,Mexico,3
Guillotine,Netherlands,25
Guillotine,New Zealand,5
Guillotine,Norway,15
Guillotine,Philippines,1
Guillotine,Poland,15
Guillotine,Portugal,10
Guillotine,Russia,2
Guillotine,Republic of Serbia,4
Guillotine,South Korea,7
Guillotine,Spain,34
Guillotine,Sweden,22
Guillotine,Switzerland,3
Guillotine,Taiwan,7
Guillotine,Thailand,3
Guillotine,Ukraine,2
Guillotine,USA,1080
Guillotine,Venezuela,1
Hanabi,Argentina,14
Hanabi,Australia,56
Hanabi,Austria,10
Hanabi,Belarus,1
Hanabi,Belgium,15
Hanabi,Brazil,44
Hanabi,Bulgaria,4
Hanabi,Canada,136
Hanabi,Chile,11
Hanabi,China,14
Hanabi,Colombia,6
Hanabi,Croatia,5
Hanabi,Czech Republic,7
Hanabi,Denmark,7
Hanabi,England,9
Hanabi,Estonia,2
Hanabi,Finland,15
Hanabi,France,25
Hanabi,Germany,122
Hanabi,Greece,20
Hanabi,Guatemala,1
Hanabi,Hungary,15
Hanabi,Iceland,1
Hanabi,India,4
Hanabi,Indonesia,2
Hanabi,Ireland,3
Hanabi,Israel,10
Hanabi,Italy,32
Hanabi,Japan,24
Hanabi,Latvia,5
Hanabi,Lithuania,9
Hanabi,Luxembourg,3
Hanabi,Malaysia,2
Hanabi,Mexico,13
Hanabi,Moldova,2
Hanabi,Netherlands,17
Hanabi,New Zealand,14
Hanabi,Norway,7
Hanabi,Peru,2
Hanabi,Philippines,6
Hanabi,Poland,32
Hanabi,Portugal,15
Hanabi,Qatar,1
Hanabi,Romania,11
Hanabi,Russia,9
Hanabi,Saudi Arabia,2
Hanabi,Republic of Serbia,5
Hanabi,Slovakia,1
Hanabi,Slovenia,4
Hanabi,South Africa,1
Hanabi,South Korea,20
Hanabi,Spain,90
Hanabi,Sri Lanka,1
Hanabi,Sweden,25
Hanabi,Switzerland,12
Hanabi,Taiwan,18
Hanabi,Thailand,7
Hanabi,Turkey,1
Hanabi,Ukraine,1
Hanabi,USA,735
Hanabi,Uruguay,1
Hanabi,Venezuela,2
Hanabi,Vietnam,2
Hanabi,Zambia,1
"Hey, That's My Fish!",Argentina,4
"Hey, That's My Fish!",Australia,57
"Hey, That's My Fish!",Austria,2
"Hey, That's My Fish!",Belarus,1
"Hey, That's My Fish!",Belgium,19
"Hey, That's My Fish!",Bolivia,1
"Hey, That's My Fish!",Brazil,26
"Hey, That's My Fish!",Brunei,1
"Hey, That's My Fish!",Canada,113
"Hey, That's My Fish!",Chile,10
"Hey, That's My Fish!",China,6
"Hey, That's My Fish!",Colombia,2
"Hey, That's My Fish!",Croatia,3
"Hey, That's My Fish!",Czech Republic,5
"Hey, That's My Fish!",Denmark,10
"Hey, That's My Fish!",England,11
"Hey, That's My Fish!",Estonia,6
"Hey, That's My Fish!",Finland,19
"Hey, That's My Fish!",France,18
"Hey, That's My Fish!",Germany,60
"Hey, That's My Fish!",Greece,16
"Hey, That's My Fish!",Hungary,8
"Hey, That's My Fish!",Iceland,2
"Hey, That's My Fish!",India,5
"Hey, That's My Fish!",Indonesia,2
"Hey, That's My Fish!",Ireland,8
"Hey, That's My Fish!",Israel,5
"Hey, That's My Fish!",Italy,15
"Hey, That's My Fish!",Japan,29
"Hey, That's My Fish!",Latvia,3
"Hey, That's My Fish!",Lithuania,1
"Hey, That's My Fish!",Luxembourg,1
"Hey, That's My Fish!",Malaysia,5
"Hey, That's My Fish!",Mexico,6
"Hey, That's My Fish!",Moldova,1
"Hey, That's My Fish!",Netherlands,27
"Hey, That's My Fish!",New Zealand,11
"Hey, That's My Fish!",Norway,14
"Hey, That's My Fish!",Peru,1
"Hey, That's My Fish!",Philippines,3
"Hey, That's My Fish!",Poland,48
"Hey, That's My Fish!",Portugal,9
"Hey, That's My Fish!",Qatar,1
"Hey, That's My Fish!",Romania,6
"Hey, That's My Fish!",Russia,14
"Hey, That's My Fish!",Republic of Serbia,2
"Hey, That's My Fish!",Slovakia,1
"Hey, That's My Fish!",Slovenia,2
"Hey, That's My Fish!",South Africa,2
"Hey, That's My Fish!",South Korea,11
"Hey, That's My Fish!",Spain,76
"Hey, That's My Fish!",Sweden,21
"Hey, That's My Fish!",Switzerland,4
"Hey, That's My Fish!",Taiwan,9
"Hey, That's My Fish!",Thailand,5
"Hey, That's My Fish!",Turkey,1
"Hey, That's My Fish!",Ukraine,3
"Hey, That's My Fish!",USA,662
"Hey, That's My Fish!",Uruguay,1
"Hey, That's My Fish!",Vietnam,2
Hive,Argentina,13
Hive,Australia,53
Hive,Austria,9
Hive,The Bahamas,1
Hive,Belarus,1
Hive,Belgium,21
Hive,Brazil,37
Hive,Bulgaria,2
Hive,Canada,155
Hive,Chile,7
Hive,China,17
Hive,Colombia,3
Hive,Croatia,3
Hive,Czech Republic,5
Hive,Denmark,9
Hive,England,11
Hive,Estonia,4
Hive,Finland,12
Hive,France,9
Hive,Germany,82
Hive,Greece,22
Hive,Hungary,14
Hive,India,4
Hive,Indonesia,2
Hive,Iran,2
Hive,Ireland,7
Hive,Israel,9
Hive,Italy,32
Hive,Japan,6
Hive,Latvia,5
Hive,Lithuania,2
Hive,Luxembourg,3
Hive,Malaysia,4
Hive,Mexico,5
Hive,Netherlands,29
Hive,New Zealand,10
Hive,Norway,8
Hive,Peru,1
Hive,Philippines,5
Hive,Poland,70
Hive,Portugal,18
Hive,Qatar,1
Hive,Romania,4
Hive,Russia,10
Hive,Republic of Serbia,3
Hive,Slovakia,3
Hive,Slovenia,2
Hive,South Africa,4
Hive,South Korea,10
Hive,Spain,111
Hive,Sweden,18
Hive,Switzerland,7
Hive,Taiwan,16
Hive,Thailand,4
Hive,Uganda,1
Hive,Ukraine,4
Hive,USA,854
Hive,Uruguay,1
Hive,Vietnam,1
Ingenious,Argentina,3
Ingenious,Australia,28
Ingenious,Austria,12
Ingenious,Belarus,1
Ingenious,Belgium,17
Ingenious,Brazil,30
Ingenious,Bulgaria,1
Ingenious,Canada,88
Ingenious,Chile,12
Ingenious,China,11
Ingenious,Colombia,1
Ingenious,Croatia,5
Ingenious,Czech Republic,7
Ingenious,Denmark,5
Ingenious,England,8
Ingenious,Estonia,2
Ingenious,Finland,25
Ingenious,France,13
Ingenious,Germany,112
Ingenious,Greece,21
Ingenious,Guatemala,1
Ingenious,Hungary,8
Ingenious,India,1
Ingenious,Indonesia,2
Ingenious,Ireland,4
Ingenious,Israel,3
Ingenious,Italy,19
Ingenious,Japan,17
Ingenious,Latvia,8
Ingenious,Lithuania,1
Ingenious,Luxembourg,2
Ingenious,Malaysia,3
Ingenious,Mexico,5
Ingenious,Moldova,2
Ingenious,Netherlands,30
Ingenious,New Zealand,10
Ingenious,Norway,14
Ingenious,Peru,1
Ingenious,Philippines,3
Ingenious,Poland,44
Ingenious,Portugal,12
Ingenious,Qatar,1
Ingenious,Romania,4
Ingenious,Russia,7
Ingenious,Saudi Arabia,1
Ingenious,Republic of Serbia,1
Ingenious,Slovenia,5
Ingenious,South Africa,3
Ingenious,South Korea,18
Ingenious,Spain,66
Ingenious,Sweden,17
Ingenious,Switzerland,4
Ingenious,Taiwan,11
Ingenious,Thailand,4
Ingenious,Ukraine,1
Ingenious,USA,705
Istanbul,Argentina,9
Istanbul,Australia,24
Istanbul,Austria,9
Istanbul,Belarus,1
Istanbul,Belgium,19
Istanbul,Brazil,35
Istanbul,Bulgaria,2
Istanbul,Canada,63
Istanbul,Chile,5
Istanbul,China,14
Istanbul,Colombia,1
Istanbul,Croatia,3
Istanbul,Czech Republic,6
Istanbul,Denmark,6
Istanbul,England,7
Istanbul,Estonia,2
Istanbul,Finland,8
Istanbul,France,9
Istanbul,Germany,105
Istanbul,Greece,14
Istanbul,Guatemala,1
Istanbul,Hungary,6
Istanbul,Iceland,1
Istanbul,India,5
Istanbul,Indonesia,1
Istanbul,Iran,1
Istanbul,Ireland,4
Istanbul,Israel,6
Istanbul,Italy,29
Istanbul,Japan,21
Istanbul,Latvia,4
Istanbul,Lithuania,4
Istanbul,Luxembourg,1
Istanbul,Malaysia,3
Istanbul,Mexico,6
Istanbul,Netherlands,34
Istanbul,New Zealand,7
Istanbul,Norway,7
Istanbul,Peru,1
Istanbul,Philippines,6
Istanbul,Poland,25
Istanbul,Portugal,9
Istanbul,Qatar,1
Istanbul,Romania,8
Istanbul,Russia,7
Istanbul,Saudi Arabia,1
Istanbul,Republic of Serbia,4
Istanbul,Slovakia,2
Istanbul,Slovenia,2
Istanbul,South Africa,2
Istanbul,South Korea,8
Istanbul,Spain,40
Istanbul,Sweden,12
Istanbul,Switzerland,12
Istanbul,Taiwan,14
Istanbul,Thailand,7
Istanbul,Turkey,4
Istanbul,Ukraine,2
Istanbul,USA,408
Istanbul,Venezuela,1
Istanbul,Vietnam,2
Jaipur,Argentina,13
Jaipur,Australia,43
Jaipur,Austria,6
Jaipur,Belgium,11
Jaipur,Bolivia,1
Jaipur,Brazil,35
Jaipur,Brunei,1
Jaipur,Bulgaria,6
Jaipur,Canada,131
Jaipur,Chile,8
Jaipur,China,14
Jaipur,Colombia,2
Jaipur,Croatia,2
Jaipur,Czech Republic,4
Jaipur,Denmark,8
Jaipur,England,12
Jaipur,Estonia,2
Jaipur,Finland,16
Jaipur,France,29
Jaipur,Germany,54
Jaipur,Greece,21
Jaipur,Hungary,11
Jaipur,Iceland,1
Jaipur,India,4
Jaipur,Indonesia,2
Jaipur,Iran,1
Jaipur,Ireland,5
Jaipur,Israel,9
Jaipur,Italy,20
Jaipur,Japan,30
Jaipur,Latvia,3
Jaipur,Lithuania,2
Jaipur,Malaysia,6
Jaipur,Mexico,8
Jaipur,Moldova,1
Jaipur,Netherlands,19
Jaipur,New Zealand,9
Jaipur,Norway,8
Jaipur,Peru,2
Jaipur,Philippines,2
Jaipur,Poland,42
Jaipur,Portugal,14
Jaipur,Romania,7
Jaipur,Russia,15
Jaipur,Saudi Arabia,2
Jaipur,Republic of Serbia,4
Jaipur,Slovakia,2
Jaipur,Slovenia,3
Jaipur,South Africa,3
Jaipur,South Korea,10
Jaipur,Spain,106
Jaipur,Sweden,15
Jaipur,Switzerland,8
Jaipur,Taiwan,10
Jaipur,Thailand,8
Jaipur,Turkey,2
Jaipur,Uganda,1
Jaipur,Ukraine,8
Jaipur,USA,607
Jaipur,Uruguay,1
Jaipur,Venezuela,1
Jaipur,Vietnam,2
Jenga,Argentina,4
Jenga,Australia,24
Jenga,Austria,5
Jenga,Belarus,1
Jenga,Belgium,11
Jenga,Brazil,27
Jenga,Bulgaria,2
Jenga,Canada,59
Jenga,Chile,2
Jenga,China,3
Jenga,Croatia,4
Jenga,Czech Republic,5
Jenga,Denmark,2
Jenga,England,1
Jenga,Estonia,7
Jenga,Finland,10
Jenga,France,4
Jenga,Germany,58
Jenga,Greece,9
Jenga,Guatemala,1
Jenga,Hungary,6
Jenga,India,1
Jenga,Indonesia,1
Jenga,Ireland,2
Jenga,Israel,1
Jenga,Italy,22
Jenga,Japan,5
Jenga,Latvia,1
Jenga,Lithuania,4
Jenga,Malaysia,2
Jenga,Mexico,9
Jenga,Moldova,1
Jenga,Netherlands,17
Jenga,New Zealand,6
Jenga,Norway,5
Jenga,Peru,1
Jenga,Philippines,3
Jenga,Poland,38
Jenga,Portugal,5
Jenga,Romania,10
Jenga,Russia,13
Jenga,Slovakia,1
Jenga,Slovenia,2
Jenga,South Africa,3
Jenga,South Korea,18
Jenga,Spain,33
Jenga,Sri Lanka,1
Jenga,Sweden,10
Jenga,Switzerland,5
Jenga,Taiwan,2
Jenga,Turkey,1
Jenga,Ukraine,3
Jenga,USA,514
Jenga,Venezuela,1
Jenga,Vietnam,1
King of Tokyo,Argentina,20
King of Tokyo,Australia,80
King of Tokyo,Austria,8
King of Tokyo,Belarus,1
King of Tokyo,Belgium,33
King of Tokyo,Bolivia,2
King of Tokyo,Brazil,57
King of Tokyo,Bulgaria,9
King of Tokyo,Canada,251
King of Tokyo,Chile,12
King of Tokyo,China,10
King of Tokyo,Colombia,7
King of Tokyo,Costa Rica,3
King of Tokyo,Croatia,3
King of Tokyo,Czech Republic,8
King of Tokyo,Denmark,12
King of Tokyo,England,7
King of Tokyo,Estonia,1
King of Tokyo,Finland,16
King of Tokyo,France,34
King of Tokyo,Germany,108
King of Tokyo,Greece,24
King of Tokyo,Guatemala,2
King of Tokyo,Hungary,8
King of Tokyo,Iceland,3
King of Tokyo,India,4
King of Tokyo,Indonesia,5
King of Tokyo,Ireland,10
King of Tokyo,Israel,15
King of Tokyo,Italy,31
King of Tokyo,Japan,27
King of Tokyo,Latvia,7
King of Tokyo,Lithuania,9
King of Tokyo,Luxembourg,4
King of Tokyo,Malaysia,6
King of Tokyo,Mexico,26
King of Tokyo,Moldova,2
King of Tokyo,Netherlands,32
King of Tokyo,New Zealand,14
King of Tokyo,Norway,12
King of Tokyo,Peru,4
King of Tokyo,Philippines,9
King of Tokyo,Poland,62
King of Tokyo,Portugal,22
King of Tokyo,Qatar,2
King of Tokyo,Romania,13
King of Tokyo,Russia,13
King of Tokyo,Saudi Arabia,2
King of Tokyo,Republic of Serbia,7
King of Tokyo,Slovakia,3
King of Tokyo,Slovenia,5
King of Tokyo,South Africa,10
King of Tokyo,South Korea,10
King of Tokyo,Spain,121
King of Tokyo,Sri Lanka,1
King of Tokyo,Sweden,35
King of Tokyo,Switzerland,11
King of Tokyo,Taiwan,17
King of Tokyo,Thailand,10
King of Tokyo,Turkey,1
King of Tokyo,Ukraine,8
King of Tokyo,USA,1322
King of Tokyo,Uruguay,2
King of Tokyo,Venezuela,3
King of Tokyo,Vietnam,2
Kingdom Builder,Argentina,6
Kingdom Builder,Australia,34
Kingdom Builder,Austria,11
Kingdom Builder,Belarus,1
Kingdom Builder,Belgium,17
Kingdom Builder,Brazil,15
Kingdom Builder,Brunei,1
Kingdom Builder,Bulgaria,3
Kingdom Builder,Canada,90
Kingdom Builder,Chile,4
Kingdom Builder,China,7
Kingdom Builder,Croatia,2
Kingdom Builder,Czech Republic,4
Kingdom Builder,Denmark,6
Kingdom Builder,England,9
Kingdom Builder,Estonia,1
Kingdom Builder,Finland,14
Kingdom Builder,France,17
Kingdom Builder,Germany,128
Kingdom Builder,Greece,14
Kingdom Builder,Guatemala,1
Kingdom Builder,Hungary,8
Kingdom Builder,Iceland,1
Kingdom Builder,India,1
Kingdom Builder,Ireland,7
Kingdom Builder,Israel,2
Kingdom Builder,Italy,17
Kingdom Builder,Japan,20
Kingdom Builder,Latvia,6
Kingdom Builder,Lithuania,2
Kingdom Builder,Luxembourg,1
Kingdom Builder,Malaysia,3
Kingdom Builder,Mexico,2
Kingdom Builder,Netherlands,16
Kingdom Builder,New Zealand,14
Kingdom Builder,Norway,5
Kingdom Builder,Philippines,1
Kingdom Builder,Poland,35
Kingdom Builder,Portugal,8
Kingdom Builder,Qatar,1
Kingdom Builder,Romania,5
Kingdom Builder,Russia,8
Kingdom Builder,Saudi Arabia,1
Kingdom Builder,Republic of Serbia,2
Kingdom Builder,South Africa,1
Kingdom Builder,South Korea,5
Kingdom Builder,Spain,35
Kingdom Builder,Sweden,23
Kingdom Builder,Switzerland,12
Kingdom Builder,Taiwan,6
Kingdom Builder,Thailand,3
Kingdom Builder,Ukraine,1
Kingdom Builder,USA,574
Kingdom Builder,Venezuela,2
Kingdomino,Argentina,9
Kingdomino,Australia,28
Kingdomino,Austria,7
Kingdomino,Belarus,1
Kingdomino,Belgium,12
Kingdomino,Brazil,21
Kingdomino,Bulgaria,5
Kingdomino,Canada,96
Kingdomino,Chile,4
Kingdomino,China,7
Kingdomino,Colombia,2
Kingdomino,Croatia,3
Kingdomino,Czech Republic,2
Kingdomino,Denmark,3
Kingdomino,England,5
Kingdomino,Finland,6
Kingdomino,France,21
Kingdomino,Germany,66
Kingdomino,Greece,12
Kingdomino,Hungary,10
Kingdomino,India,4
Kingdomino,Indonesia,1
Kingdomino,Iran,1
Kingdomino,Ireland,3
Kingdomino,Israel,6
Kingdomino,Italy,22
Kingdomino,Japan,17
Kingdomino,Latvia,5
Kingdomino,Lithuania,6
Kingdomino,Malaysia,1
Kingdomino,Mexico,8
Kingdomino,Netherlands,12
Kingdomino,New Zealand,7
Kingdomino,Norway,12
Kingdomino,Peru,4
Kingdomino,Philippines,2
Kingdomino,Poland,24
Kingdomino,Portugal,14
Kingdomino,Romania,4
Kingdomino,Russia,5
Kingdomino,Saudi Arabia,1
Kingdomino,Republic of Serbia,6
Kingdomino,Slovenia,1
Kingdomino,South Africa,4
Kingdomino,South Korea,12
Kingdomino,Spain,30
Kingdomino,Sweden,18
Kingdomino,Switzerland,7
Kingdomino,Taiwan,5
Kingdomino,Thailand,1
Kingdomino,Ukraine,3
Kingdomino,USA,437
Kingdomino,Venezuela,2
Kingdomino,Vietnam,1
Kingsburg,Argentina,2
Kingsburg,Australia,24
Kingsburg,Austria,6
Kingsburg,Belarus,2
Kingsburg,Belgium,11
Kingsburg,Brazil,28
Kingsburg,Bulgaria,1
Kingsburg,Canada,98
Kingsburg,Chile,4
Kingsburg,China,10
Kingsburg,Colombia,1
Kingsburg,Czech Republic,6
Kingsburg,Denmark,9
Kingsburg,England,7
Kingsburg,Finland,8
Kingsburg,France,17
Kingsburg,Germany,82
Kingsburg,Greece,22
Kingsburg,Hungary,3
Kingsburg,Iceland,1
Kingsburg,India,1
Kingsburg,Indonesia,3
Kingsburg,Ireland,4
Kingsburg,Israel,9
Kingsburg,Italy,50
Kingsburg,Japan,8
Kingsburg,Latvia,5
Kingsburg,Lithuania,6
Kingsburg,Luxembourg,1
Kingsburg,Mexico,4
Kingsburg,Netherlands,12
Kingsburg,New Zealand,7
Kingsburg,Norway,9
Kingsburg,Philippines,2
Kingsburg,Poland,19
Kingsburg,Portugal,1
Kingsburg,Qatar,1
Kingsburg,Romania,5
Kingsburg,Russia,15
Kingsburg,Republic of Serbia,1
Kingsburg,Slovakia,1
Kingsburg,South Africa,1
Kingsburg,South Korea,10
Kingsburg,Spain,56
Kingsburg,Sweden,23
Kingsburg,Switzerland,9
Kingsburg,Taiwan,15
Kingsburg,Thailand,4
Kingsburg,Ukraine,4
Kingsburg,USA,685
Kingsburg,Venezuela,2
Le Havre,Argentina,7
Le Havre,Australia,30
Le Havre,Austria,8
Le Havre,Belarus,2
Le Havre,Belgium,28
Le Havre,Bolivia,1
Le Havre,Brazil,35
Le Havre,Bulgaria,1
Le Havre,Canada,122
Le Havre,Chile,5
Le Havre,China,10
Le Havre,Colombia,3
Le Havre,Costa Rica,1
Le Havre,Croatia,1
Le Havre,Czech Republic,16
Le Havre,Denmark,10
Le Havre,England,9
Le Havre,Estonia,3
Le Havre,Finland,14
Le Havre,France,21
Le Havre,Germany,114
Le Havre,Greece,22
Le Havre,Guatemala,1
Le Havre,Hungary,5
Le Havre,Iceland,1
Le Havre,India,2
Le Havre,Indonesia,1
Le Havre,Ireland,6
Le Havre,Israel,9
Le Havre,Italy,45
Le Havre,Japan,24
Le Havre,Latvia,4
Le Havre,Lithuania,6
Le Havre,Luxembourg,2
Le Havre,Malaysia,8
Le Havre,Mexico,3
Le Havre,Netherlands,29
Le Havre,New Zealand,11
Le Havre,Norway,13
Le Havre,Peru,2
Le Havre,Philippines,3
Le Havre,Poland,55
Le Havre,Portugal,6
Le Havre,Qatar,1
Le Havre,Romania,5
Le Havre,Russia,9
Le Havre,Republic of Serbia,3
Le Havre,Slovakia,3
Le Havre,Slovenia,1
Le Havre,South Korea,25
Le Havre,Spain,89
Le Havre,Sweden,20
Le Havre,Switzerland,7
Le Havre,Taiwan,18
Le Havre,Thailand,10
Le Havre,Ukraine,3
