,Game,Country,AverageRating
2555,Eclipse,Italy,7.91
2556,Eclipse,Japan,5.83
2557,Eclipse,Latvia,8.5
2558,Eclipse,Lithuania,8.0
2559,Eclipse,Luxembourg,8.0
2560,Eclipse,Malaysia,10.0
2561,Eclipse,Mexico,7.0
2562,Eclipse,Netherlands,7.9
2563,Eclipse,New Zealand,8.29
2564,Eclipse,Norway,7.99
2565,Eclipse,Peru,9.0
2566,Eclipse,Philippines,5.0
2567,Eclipse,Poland,8.47
2568,Eclipse,Portugal,8.75
2569,Eclipse,Romania,8.5
2570,Eclipse,Russia,8.54
2571,Eclipse,Republic of Serbia,8.5
2572,Eclipse,Slovakia,9.0
2573,Eclipse,South Africa,9.25
2574,Eclipse,South Korea,7.92
2575,Eclipse,Spain,8.22
2576,Eclipse,Sweden,7.83
2577,Eclipse,Switzerland,8.3
2578,Eclipse,Taiwan,8.37
2579,Eclipse,Thailand,7.9
2580,Eclipse,Ukraine,8.88
2581,Eclipse,USA,8.1
2582,Eclipse,Venezuela,8.67
2583,Eclipse,Vietnam,10.0
2584,El Grande,Argentina,8.74
2585,El Grande,Australia,8.12
2586,El Grande,Austria,9.07
2587,El Grande,Belgium,8.25
2588,El Grande,Brazil,8.45
2589,El Grande,Bulgaria,7.0
2590,El Grande,Canada,8.14
2591,El Grande,Chile,7.91
2592,El Grande,China,7.78
2593,El Grande,Colombia,8.63
2594,El Grande,Croatia,8.88
2595,El Grande,Czech Republic,7.5
2596,El Grande,Denmark,7.63
2597,El Grande,England,8.38
2598,El Grande,Estonia,9.0
2599,El Grande,Finland,8.27
2600,El Grande,France,8.01
2601,El Grande,Germany,8.28
2602,El Grande,Greece,8.17
2603,El Grande,Hungary,7.92
2604,El Grande,India,8.0
2605,El Grande,Indonesia,8.67
2606,El Grande,Ireland,8.33
2607,El Grande,Israel,8.25
2608,El Grande,Italy,8.23
2609,El Grande,Japan,7.98
2610,El Grande,Latvia,7.5
2611,El Grande,Lithuania,8.25
2612,El Grande,Luxembourg,7.0
2613,El Grande,Malaysia,8.07
2614,El Grande,Mexico,8.33
2615,El Grande,Moldova,9.0
2616,El Grande,Netherlands,8.05
2617,El Grande,New Zealand,7.36
2618,El Grande,Norway,8.59
2619,El Grande,Peru,7.5
2620,El Grande,Philippines,9.0
2621,El Grande,Poland,8.07
2622,El Grande,Portugal,8.5
2623,El Grande,Qatar,8.0
2624,El Grande,Romania,8.9
2625,El Grande,Russia,7.0
2626,El Grande,Saudi Arabia,9.0
2627,El Grande,Republic of Serbia,8.17
2628,El Grande,Slovakia,6.0
2629,El Grande,Slovenia,9.17
2630,El Grande,South Africa,9.0
2631,El Grande,South Korea,8.2
2632,El Grande,Spain,8.39
2633,El Grande,Sweden,7.67
2634,El Grande,Switzerland,7.96
2635,El Grande,Taiwan,8.38
2636,El Grande,Thailand,8.17
2637,El Grande,Ukraine,7.0
2638,El Grande,USA,8.06
2639,El Grande,Venezuela,8.33
2640,Elfenland,Argentina,6.75
2641,Elfenland,Australia,7.44
2642,Elfenland,Austria,6.47
2643,Elfenland,Belarus,8.75
2644,Elfenland,Belgium,7.37
2645,Elfenland,Brazil,7.57
2646,Elfenland,Brunei,8.0
2647,Elfenland,Canada,6.98
2648,Elfenland,Chile,7.95
2649,Elfenland,China,6.3
2650,Elfenland,Colombia,7.5
2651,Elfenland,Czech Republic,6.43
2652,Elfenland,Denmark,6.67
2653,Elfenland,England,6.67
2654,Elfenland,Estonia,6.5
2655,Elfenland,Finland,7.23
2656,Elfenland,France,7.0
2657,Elfenland,Germany,6.9
2658,Elfenland,Greece,7.49
2659,Elfenland,Hungary,7.36
2660,Elfenland,India,8.0
2661,Elfenland,Indonesia,6.2
2662,Elfenland,Ireland,7.0
2663,Elfenland,Israel,8.0
2664,Elfenland,Italy,7.09
2665,Elfenland,Japan,7.14
2666,Elfenland,Lithuania,8.0
2667,Elfenland,Malaysia,7.5
2668,Elfenland,Netherlands,7.3
2669,Elfenland,New Zealand,6.34
2670,Elfenland,Norway,7.51
2671,Elfenland,Poland,7.38
2672,Elfenland,Portugal,6.5
2673,Elfenland,Romania,8.0
2674,Elfenland,Russia,6.5
2675,Elfenland,Saudi Arabia,8.0
2676,Elfenland,Republic of Serbia,8.25
2677,Elfenland,Slovakia,5.0
2678,Elfenland,Slovenia,9.0
2679,Elfenland,South Africa,6.5
2680,Elfenland,South Korea,6.43
2681,Elfenland,Spain,7.44
2682,Elfenland,Sweden,6.95
2683,Elfenland,Switzerland,7.25
2684,Elfenland,Taiwan,6.78
2685,Elfenland,Thailand,7.0
2686,Elfenland,Ukraine,8.75
2687,Elfenland,USA,7.06
2688,Elfenland,Venezuela,6.0
2689,Five Tribes,Argentina,8.41
2690,Five Tribes,Australia,7.89
2691,Five Tribes,Austria,7.0
2692,Five Tribes,Belarus,7.0
2693,Five Tribes,Belgium,7.86
2694,Five Tribes,Brazil,8.51
2695,Five Tribes,Bulgaria,9.0
2696,Five Tribes,Canada,8.02
2697,Five Tribes,Chile,7.85
2698,Five Tribes,China,8.25
2699,Five Tribes,Colombia,9.0
2700,Five Tribes,Costa Rica,8.0
2701,Five Tribes,Croatia,6.7
2702,Five Tribes,Czech Republic,6.33
2703,Five Tribes,Denmark,7.24
2704,Five Tribes,England,8.6
2705,Five Tribes,Estonia,7.98
2706,Five Tribes,Finland,7.38
2707,Five Tribes,France,7.8
2708,Five Tribes,Germany,7.28
2709,Five Tribes,Greece,8.93
2710,Five Tribes,Guatemala,9.0
2711,Five Tribes,Hungary,7.09
2712,Five Tribes,Iceland,9.0
2713,Five Tribes,India,8.0
2714,Five Tribes,Indonesia,8.5
2715,Five Tribes,Ireland,9.0
2716,Five Tribes,Israel,8.05
2717,Five Tribes,Italy,7.37
2718,Five Tribes,Japan,7.44
2719,Five Tribes,Kenya,7.5
2720,Five Tribes,Latvia,8.75
2721,Five Tribes,Lebanon,9.0
2722,Five Tribes,Lithuania,7.0
2723,Five Tribes,Luxembourg,5.25
2724,Five Tribes,Malaysia,8.38
2725,Five Tribes,Mexico,8.49
2726,Five Tribes,Netherlands,7.7
2727,Five Tribes,New Zealand,7.88
2728,Five Tribes,Norway,7.53
2729,Five Tribes,Peru,9.5
2730,Five Tribes,Philippines,8.43
2731,Five Tribes,Poland,8.08
2732,Five Tribes,Portugal,7.75
2733,Five Tribes,Qatar,2.2
2734,Five Tribes,Romania,8.85
2735,Five Tribes,Russia,7.43
2736,Five Tribes,Republic of Serbia,7.2
2737,Five Tribes,Slovakia,9.25
2738,Five Tribes,Slovenia,8.0
2739,Five Tribes,South Africa,7.88
2740,Five Tribes,South Korea,7.59
2741,Five Tribes,Spain,8.38
2742,Five Tribes,Sweden,7.5
2743,Five Tribes,Switzerland,8.25
2744,Five Tribes,Taiwan,8.84
2745,Five Tribes,Thailand,8.33
2746,Five Tribes,Ukraine,8.4
2747,Five Tribes,USA,7.91
2748,Five Tribes,Venezuela,9.5
2749,Five Tribes,Vietnam,8.75
2750,Flash Point: Fire Rescue,Argentina,7.36
2751,Flash Point: Fire Rescue,Australia,7.41
2752,Flash Point: Fire Rescue,Austria,7.3
2753,Flash Point: Fire Rescue,Belgium,7.39
2754,Flash Point: Fire Rescue,Bolivia,9.0
2755,Flash Point: Fire Rescue,Brazil,7.97
2756,Flash Point: Fire Rescue,Bulgaria,10.0
2757,Flash Point: Fire Rescue,Canada,7.7
2758,Flash Point: Fire Rescue,Chile,7.67
2759,Flash Point: Fire Rescue,China,7.23
2760,Flash Point: Fire Rescue,Colombia,7.0
2761,Flash Point: Fire Rescue,Czech Republic,7.88
2762,Flash Point: Fire Rescue,Denmark,6.0
2763,Flash Point: Fire Rescue,England,7.25
2764,Flash Point: Fire Rescue,Finland,7.6
2765,Flash Point: Fire Rescue,France,7.6
2766,Flash Point: Fire Rescue,Germany,7.43
2767,Flash Point: Fire Rescue,Greece,7.67
2768,Flash Point: Fire Rescue,Guatemala,7.0
2769,Flash Point: Fire Rescue,Hungary,7.0
2770,Flash Point: Fire Rescue,India,8.0
2771,Flash Point: Fire Rescue,Indonesia,8.0
2772,Flash Point: Fire Rescue,Ireland,7.25
2773,Flash Point: Fire Rescue,Italy,7.12
2774,Flash Point: Fire Rescue,Japan,6.25
2775,Flash Point: Fire Rescue,Latvia,9.0
2776,Flash Point: Fire Rescue,Lithuania,9.0
2777,Flash Point: Fire Rescue,Luxembourg,8.0
2778,Flash Point: Fire Rescue,Malaysia,7.0
2779,Flash Point: Fire Rescue,Mexico,8.43
2780,Flash Point: Fire Rescue,Netherlands,7.52
2781,Flash Point: Fire Rescue,New Zealand,7.06
2782,Flash Point: Fire Rescue,Norway,6.54
2783,Flash Point: Fire Rescue,Philippines,6.5
2784,Flash Point: Fire Rescue,Poland,7.48
2785,Flash Point: Fire Rescue,Portugal,7.0
2786,Flash Point: Fire Rescue,Qatar,6.6
2787,Flash Point: Fire Rescue,Romania,9.0
2788,Flash Point: Fire Rescue,Russia,7.6
2789,Flash Point: Fire Rescue,Republic of Serbia,7.0
2790,Flash Point: Fire Rescue,Slovenia,10.0
2791,Flash Point: Fire Rescue,South Africa,7.5
2792,Flash Point: Fire Rescue,South Korea,8.29
2793,Flash Point: Fire Rescue,Spain,7.62
2794,Flash Point: Fire Rescue,Sweden,7.55
2795,Flash Point: Fire Rescue,Switzerland,6.5
2796,Flash Point: Fire Rescue,Taiwan,8.75
2797,Flash Point: Fire Rescue,Thailand,6.5
2798,Flash Point: Fire Rescue,Ukraine,6.8
2799,Flash Point: Fire Rescue,USA,7.62
2800,Flash Point: Fire Rescue,Uruguay,8.5
2801,Fluxx,Argentina,6.33
2802,Fluxx,Australia,6.02
2803,Fluxx,Austria,6.0
2804,Fluxx,Belarus,5.0
2805,Fluxx,Belgium,7.0
2806,Fluxx,Brazil,7.0
2807,Fluxx,Brunei,7.0
2808,Fluxx,Canada,6.27
2809,Fluxx,Chile,6.78
2810,Fluxx,China,6.0
2811,Fluxx,Colombia,7.0
2812,Fluxx,Denmark,4.83
2813,Fluxx,England,6.67
2814,Fluxx,Estonia,10.0
2815,Fluxx,Finland,5.16
2816,Fluxx,France,9.0
2817,Fluxx,Germany,5.58
2818,Fluxx,Greece,5.0
2819,Fluxx,Hungary,9.5
2820,Fluxx,India,6.0
2821,Fluxx,Indonesia,2.0
2822,Fluxx,Ireland,6.94
2823,Fluxx,Israel,6.79
2824,Fluxx,Italy,6.31
2825,Fluxx,Japan,4.0
2826,Fluxx,Malaysia,5.5
2827,Fluxx,Mexico,6.0
2828,Fluxx,Netherlands,6.85
2829,Fluxx,New Zealand,6.08
2830,Fluxx,Norway,5.8
2831,Fluxx,Philippines,7.0
2832,Fluxx,Poland,5.2
2833,Fluxx,Qatar,8.0
2834,Fluxx,Romania,7.25
2835,Fluxx,Russia,5.75
2836,Fluxx,Republic of Serbia,8.0
2837,Fluxx,Slovakia,7.0
2838,Fluxx,South Africa,4.0
2839,Fluxx,South Korea,6.0
2840,Fluxx,Spain,7.45
2841,Fluxx,Sweden,5.74
2842,Fluxx,Switzerland,7.0
2843,Fluxx,Taiwan,6.0
2844,Fluxx,Turkey,8.0
2845,Fluxx,USA,6.07
2846,For Sale,Argentina,7.0
2847,For Sale,Australia,7.63
2848,For Sale,Austria,6.0
2849,For Sale,Belarus,7.0
2850,For Sale,Belgium,7.34
2851,For Sale,Brazil,7.72
2852,For Sale,Brunei,7.0
2853,For Sale,Canada,7.51
2854,For Sale,Chile,7.1
2855,For Sale,China,6.93
2856,For Sale,Colombia,7.0
2857,For Sale,Croatia,7.3
2858,For Sale,Czech Republic,8.0
2859,For Sale,Denmark,7.0
2860,For Sale,England,7.31
2861,For Sale,Estonia,6.42
2862,For Sale,Finland,7.62
2863,For Sale,France,7.78
2864,For Sale,Germany,7.03
2865,For Sale,Greece,7.7
2866,For Sale,Hungary,7.67
2867,For Sale,Iceland,8.0
2868,For Sale,India,8.9
2869,For Sale,Indonesia,7.5
2870,For Sale,Ireland,7.75
2871,For Sale,Israel,7.47
2872,For Sale,Italy,7.34
2873,For Sale,Japan,6.62
2874,For Sale,Latvia,7.5
2875,For Sale,Lithuania,5.75
2876,For Sale,Malaysia,7.25
2877,For Sale,Mexico,6.75
2878,For Sale,Moldova,10.0
2879,For Sale,Netherlands,7.24
2880,For Sale,New Zealand,7.24
2881,For Sale,Norway,7.7
2882,For Sale,Philippines,8.67
2883,For Sale,Poland,7.68
2884,For Sale,Portugal,7.44
2885,For Sale,Romania,7.0
2886,For Sale,Russia,7.6
2887,For Sale,Saudi Arabia,8.0
2888,For Sale,Republic of Serbia,7.25
2889,For Sale,Slovakia,8.0
2890,For Sale,Slovenia,7.75
2891,For Sale,South Africa,7.0
2892,For Sale,South Korea,7.23
2893,For Sale,Spain,7.26
2894,For Sale,Sweden,7.14
2895,For Sale,Switzerland,7.5
2896,For Sale,Taiwan,7.48
2897,For Sale,Thailand,7.95
2898,For Sale,Turkey,7.75
2899,For Sale,Uganda,8.5
2900,For Sale,Ukraine,9.5
2901,For Sale,USA,7.56
2902,For Sale,Venezuela,7.0
2903,For Sale,Vietnam,6.5
2904,Forbidden Desert,Argentina,8.13
2905,Forbidden Desert,Australia,7.12
2906,Forbidden Desert,Austria,7.5
2907,Forbidden Desert,Belarus,7.0
2908,Forbidden Desert,Belgium,7.01
2909,Forbidden Desert,Bolivia,8.0
2910,Forbidden Desert,Brazil,7.55
2911,Forbidden Desert,Bulgaria,10.0
2912,Forbidden Desert,Canada,7.72
2913,Forbidden Desert,Chile,7.75
2914,Forbidden Desert,China,6.5
2915,Forbidden Desert,Colombia,7.33
2916,Forbidden Desert,Costa Rica,9.0
2917,Forbidden Desert,Croatia,7.0
2918,Forbidden Desert,Czech Republic,8.5
2919,Forbidden Desert,Denmark,7.94
2920,Forbidden Desert,England,6.42
2921,Forbidden Desert,Finland,7.21
2922,Forbidden Desert,France,7.63
2923,Forbidden Desert,Germany,7.36
2924,Forbidden Desert,Greece,7.83
2925,Forbidden Desert,Honduras,7.8
2926,Forbidden Desert,Hungary,7.8
2927,Forbidden Desert,Iceland,7.5
2928,Forbidden Desert,India,8.0
2929,Forbidden Desert,Indonesia,8.0
2930,Forbidden Desert,Ireland,7.63
2931,Forbidden Desert,Israel,7.63
2932,Forbidden Desert,Italy,7.0
2933,Forbidden Desert,Japan,5.6
2934,Forbidden Desert,Latvia,7.5
2935,Forbidden Desert,Lithuania,7.75
2936,Forbidden Desert,Malaysia,7.0
2937,Forbidden Desert,Mexico,7.8
2938,Forbidden Desert,Netherlands,7.46
2939,Forbidden Desert,New Zealand,6.69
2940,Forbidden Desert,Norway,7.25
2941,Forbidden Desert,Peru,6.0
2942,Forbidden Desert,Philippines,5.75
2943,Forbidden Desert,Poland,8.36
2944,Forbidden Desert,Portugal,7.23
2945,Forbidden Desert,Qatar,8.0
2946,Forbidden Desert,Romania,8.26
2947,Forbidden Desert,Russia,6.13
2948,Forbidden Desert,Republic of Serbia,7.25
2949,Forbidden Desert,Slovakia,10.0
2950,Forbidden Desert,Slovenia,9.0
2951,Forbidden Desert,South Africa,8.13
2952,Forbidden Desert,South Korea,7.25
2953,Forbidden Desert,Spain,6.99
2954,Forbidden Desert,Sri Lanka,7.0
2955,Forbidden Desert,Sweden,7.65
2956,Forbidden Desert,Switzerland,7.5
2957,Forbidden Desert,Taiwan,8.81
2958,Forbidden Desert,Thailand,6.88
2959,Forbidden Desert,Ukraine,7.6
2960,Forbidden Desert,USA,7.54
2961,Forbidden Desert,Uruguay,7.5
2962,Forbidden Desert,Vietnam,5.88
2963,Forbidden Island,Argentina,7.1
2964,Forbidden Island,Australia,7.11
2965,Forbidden Island,Austria,7.0
2966,Forbidden Island,Belarus,6.67
2967,Forbidden Island,Belgium,7.67
2968,Forbidden Island,Bolivia,7.0
2969,Forbidden Island,Brazil,7.52
2970,Forbidden Island,Bulgaria,7.5
2971,Forbidden Island,Canada,7.24
2972,Forbidden Island,Chile,6.79
2973,Forbidden Island,China,6.73
2974,Forbidden Island,Colombia,7.25
2975,Forbidden Island,Costa Rica,7.5
2976,Forbidden Island,Czech Republic,6.9
2977,Forbidden Island,Denmark,6.51
2978,Forbidden Island,England,6.92
2979,Forbidden Island,Estonia,7.67
2980,Forbidden Island,Finland,6.94
2981,Forbidden Island,France,7.23
2982,Forbidden Island,Germany,6.89
2983,Forbidden Island,Greece,7.25
2984,Forbidden Island,Hungary,7.0
2985,Forbidden Island,India,7.33
2986,Forbidden Island,Indonesia,6.0
2987,Forbidden Island,Ireland,7.17
2988,Forbidden Island,Israel,6.7
2989,Forbidden Island,Italy,6.59
2990,Forbidden Island,Japan,6.87
2991,Forbidden Island,Latvia,7.33
2992,Forbidden Island,Lithuania,8.0
2993,Forbidden Island,Luxembourg,7.0
2994,Forbidden Island,Malaysia,8.13
2995,Forbidden Island,Mexico,7.54
2996,Forbidden Island,Netherlands,7.26
2997,Forbidden Island,New Zealand,6.96
2998,Forbidden Island,Norway,6.81
2999,Forbidden Island,Peru,7.0
3000,Forbidden Island,Philippines,7.0
3001,Forbidden Island,Poland,7.21
3002,Forbidden Island,Portugal,7.02
3003,Forbidden Island,Qatar,8.0
3004,Forbidden Island,Romania,9.0
3005,Forbidden Island,Russia,6.51
3006,Forbidden Island,Republic of Serbia,6.0
3007,Forbidden Island,Slovakia,8.5
3008,Forbidden Island,Slovenia,8.67
3009,Forbidden Island,South Africa,7.6
3010,Forbidden Island,South Korea,7.5
3011,Forbidden Island,Spain,6.96
3012,Forbidden Island,Sweden,7.1
3013,Forbidden Island,Switzerland,7.08
3014,Forbidden Island,Taiwan,7.28
3015,Forbidden Island,Thailand,7.16
3016,Forbidden Island,Trinidad and Tobago,7.0
3017,Forbidden Island,Uganda,7.5
3018,Forbidden Island,Ukraine,7.22
3019,Forbidden Island,USA,7.23
3020,Forbidden Island,Uruguay,7.63
3021,Forbidden Island,Venezuela,7.0
3022,Formula D,Argentina,7.14
3023,Formula D,Australia,7.06
3024,Formula D,Austria,7.86
3025,Formula D,Belgium,7.67
3026,Formula D,Bolivia,10.0
3027,Formula D,Brazil,7.82
3028,Formula D,Canada,7.48
3029,Formula D,Chile,6.83
3030,Formula D,China,6.74
3031,Formula D,Colombia,8.0
3032,Formula D,Croatia,5.8
3033,Formula D,Czech Republic,6.5
3034,Formula D,Denmark,6.6
3035,Formula D,England,7.4
3036,Formula D,Estonia,7.24
3037,Formula D,Finland,7.63
3038,Formula D,France,7.43
3039,Formula D,Germany,7.27
3040,Formula D,Greece,7.29
3041,Formula D,Hungary,7.0
3042,Formula D,Iceland,7.0
3043,Formula D,Indonesia,7.5
3044,Formula D,Ireland,7.25
3045,Formula D,Israel,6.0
3046,Formula D,Italy,7.46
3047,Formula D,Japan,7.33
3048,Formula D,Latvia,7.0
3049,Formula D,Lebanon,7.0
3050,Formula D,Lithuania,7.75
3051,Formula D,Macedonia,9.0
3052,Formula D,Malaysia,6.3
3053,Formula D,Mexico,8.0
3054,Formula D,Netherlands,7.42
3055,Formula D,New Zealand,7.14
3056,Formula D,Norway,7.64
3057,Formula D,Peru,7.0
3058,Formula D,Philippines,4.67
3059,Formula D,Poland,6.81
3060,Formula D,Portugal,6.99
3061,Formula D,Qatar,6.5
3062,Formula D,Romania,7.36
3063,Formula D,Russia,7.6
3064,Formula D,Republic of Serbia,7.0
3065,Formula D,South Africa,6.5
3066,Formula D,South Korea,6.43
3067,Formula D,Spain,7.62
3068,Formula D,Sweden,7.24
3069,Formula D,Switzerland,5.33
3070,Formula D,Taiwan,6.0
3071,Formula D,Thailand,8.67
3072,Formula D,Ukraine,8.0
3073,Formula D,USA,7.4
3074,Formula D,Uruguay,8.0
3075,Formula D,Venezuela,9.0
3076,Formula Dé,Australia,7.09
3077,Formula Dé,Austria,7.0
3078,Formula Dé,Belgium,7.63
3079,Formula Dé,Brazil,7.21
3080,Formula Dé,Canada,7.18
3081,Formula Dé,Czech Republic,7.9
3082,Formula Dé,Denmark,6.67
3083,Formula Dé,England,6.89
3084,Formula Dé,Finland,6.7
3085,Formula Dé,France,7.46
3086,Formula Dé,Germany,7.56
3087,Formula Dé,Greece,7.58
3088,Formula Dé,Hungary,8.17
3089,Formula Dé,Ireland,7.0
3090,Formula Dé,Italy,7.3
3091,Formula Dé,Japan,6.0
3092,Formula Dé,Mongolia,7.0
3093,Formula Dé,Netherlands,7.48
3094,Formula Dé,New Zealand,7.24
3095,Formula Dé,Norway,6.67
3096,Formula Dé,Poland,8.5
3097,Formula Dé,Portugal,7.1
3098,Formula Dé,Qatar,7.2
3099,Formula Dé,Russia,9.0
3100,Formula Dé,Republic of Serbia,8.0
3101,Formula Dé,South Africa,7.0
3102,Formula Dé,South Korea,7.29
3103,Formula Dé,Spain,7.86
3104,Formula Dé,Sweden,6.77
3105,Formula Dé,Switzerland,7.67
3106,Formula Dé,Taiwan,7.0
3107,Formula Dé,USA,7.22
3108,Formula Dé,Venezuela,8.0
3109,Galaxy Trucker,Albania,5.5
3110,Galaxy Trucker,Argentina,7.25
3111,Galaxy Trucker,Australia,7.78
3112,Galaxy Trucker,Austria,8.5
3113,Galaxy Trucker,Belgium,7.35
3114,Galaxy Trucker,Bolivia,8.75
3115,Galaxy Trucker,Brazil,8.67
3116,Galaxy Trucker,Canada,7.73
3117,Galaxy Trucker,Chile,6.3
3118,Galaxy Trucker,China,7.93
3119,Galaxy Trucker,Colombia,8.38
3120,Galaxy Trucker,Croatia,9.0
3121,Galaxy Trucker,Czech Republic,8.16
3122,Galaxy Trucker,Denmark,7.16
3123,Galaxy Trucker,England,8.06
3124,Galaxy Trucker,Estonia,6.67
3125,Galaxy Trucker,Finland,8.26
3126,Galaxy Trucker,France,7.99
3127,Galaxy Trucker,Germany,8.15
3128,Galaxy Trucker,Greece,8.26
3129,Galaxy Trucker,Guatemala,7.0
3130,Galaxy Trucker,Hungary,7.57
3131,Galaxy Trucker,India,7.5
