,satisfaction_life,satisfaction_economy,satisfaction_government,satisfaction_democracy,satisfaction_education,satisfaction_health_services,immigration_same_ethnicity,immigration_diff_ethnicity,immigration_world_poor,country,gender,age,degree,weight
25863,8,4,5,5,6,7,Allow a few,Allow a few,Allow a few,Italy,Female,24.0,False,1.665113439
25864,7,3,5,7,7,4,Allow a few,Allow a few,Allow a few,Italy,Male,46.0,False,2.0416902930000003
25865,7,5,8,5,5,5,,,,Italy,Female,37.0,False,1.94645888
25866,7,4,5,6,6,7,Allow some,Allow some,Allow some,Italy,Male,23.0,False,2.093737132
25867,4,4,3,3,7,7,Allow many to come and live here,Allow some,Allow some,Italy,Male,90.0,False,1.9211828340000001
25868,5,5,5,6,6,8,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Female,43.0,True,1.8558596569999999
25869,6,6,6,6,4,7,Allow a few,Allow a few,Allow some,Italy,Female,53.0,False,1.872049637
25870,9,8,7,4,4,6,Allow some,Allow a few,Allow many to come and live here,Italy,Female,50.0,False,1.959209942
25871,8,8,6,6,9,7,Allow some,Allow some,Allow some,Italy,Female,57.0,False,1.8521782869999999
25872,7,3,5,5,6,7,Allow some,Allow some,Allow many to come and live here,Italy,Female,25.0,False,1.94645888
25873,8,4,6,4,4,6,Allow some,Allow none,Allow none,Italy,Female,50.0,False,1.9833217140000001
25874,5,5,8,5,3,2,Allow some,Allow some,Allow some,Italy,Male,58.0,False,1.8521782869999999
25875,8,2,5,3,5,4,Allow some,Allow some,Allow some,Italy,Male,78.0,False,1.845712234
25876,6,4,2,2,4,7,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Male,23.0,False,1.959209942
25877,5,5,3,5,5,4,Allow a few,Allow a few,Allow a few,Italy,Female,87.0,False,2.093737132
25878,10,2,2,8,2,2,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Female,41.0,False,1.8521782869999999
25879,4,5,5,1,2,3,Allow some,Allow some,Allow some,Italy,Female,35.0,False,1.872049637
25880,6,3,5,3,3,1,Allow some,Allow a few,Allow a few,Italy,Male,37.0,False,1.876489639
25881,7,5,5,8,7,8,Allow many to come and live here,Allow some,Allow some,Italy,Female,76.0,False,1.8283793609999999
25882,6,1,6,5,6,5,Allow some,Allow some,Allow some,Italy,Male,83.0,False,1.879130009
25883,6,4,7,4,5,5,Allow some,Allow a few,Allow none,Italy,Female,66.0,False,1.8521782869999999
25884,8,2,0,2,4,7,Allow some,Allow some,Allow some,Italy,Female,42.0,False,2.004618441
25885,8,3,4,5,7,8,Allow some,Allow a few,Allow a few,Italy,Female,58.0,False,2.004618441
25886,8,4,5,6,7,8,,,Allow none,Italy,Male,67.0,False,1.8283793609999999
25887,9,6,6,6,6,7,Allow some,Allow some,Allow none,Italy,Female,32.0,False,2.0416902930000003
25888,6,5,5,5,5,3,Allow a few,Allow a few,Allow a few,Italy,Male,81.0,False,1.8558596569999999
25889,8,4,5,4,5,7,Allow a few,Allow a few,,Italy,Female,80.0,False,2.004618441
25890,8,7,7,7,8,9,Allow some,Allow some,Allow some,Italy,Female,38.0,False,1.8558596569999999
25891,6,5,5,4,5,10,Allow some,Allow some,Allow a few,Italy,Female,19.0,False,1.959209942
25892,5,5,3,6,5,7,Allow a few,Allow a few,Allow a few,Italy,Female,79.0,False,1.9283304159999999
25893,4,0,0,4,6,6,Allow some,Allow none,Allow some,Italy,Male,23.0,False,1.694703712
25894,2,2,3,4,3,7,Allow a few,Allow a few,Allow a few,Italy,Female,83.0,False,1.959209942
25895,7,3,4,6,7,2,,,,Italy,Female,81.0,False,1.8558596569999999
25896,10,0,0,0,0,0,Allow none,Allow none,Allow none,Italy,Female,46.0,False,1.9283304159999999
25897,8,5,1,2,5,5,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Female,53.0,True,2.004618441
25898,7,2,5,6,7,8,Allow some,Allow some,Allow many to come and live here,Italy,Male,40.0,False,1.9211828340000001
25899,8,4,4,3,8,8,Allow a few,Allow a few,Allow a few,Italy,Female,50.0,False,1.665113439
25900,0,0,6,0,2,0,,,Allow some,Italy,Male,35.0,False,1.89945158
25901,8,5,5,6,9,9,Allow a few,Allow a few,Allow a few,Italy,Female,79.0,False,1.959209942
25902,0,1,0,2,4,3,Allow a few,Allow a few,Allow a few,Italy,Female,75.0,False,1.959209942
25903,7,3,4,2,4,5,Allow a few,Allow a few,Allow a few,Italy,Male,77.0,False,2.004618441
25904,8,5,4,10,8,10,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Female,29.0,False,1.8521782869999999
25905,9,5,4,5,6,8,Allow a few,Allow a few,Allow a few,Italy,Female,47.0,True,1.8283793609999999
25906,10,10,10,0,0,0,Allow a few,Allow some,Allow a few,Italy,Female,47.0,False,1.9283304159999999
25907,6,6,7,6,5,4,Allow some,Allow some,Allow some,Italy,Male,43.0,False,1.9833217140000001
25908,4,3,5,5,4,4,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Male,23.0,False,1.8558596569999999
25909,7,7,7,7,6,7,Allow a few,Allow a few,Allow a few,Italy,Male,55.0,False,1.8283793609999999
25910,7,5,1,3,3,2,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Female,40.0,True,1.845712234
25911,3,2,4,3,6,2,Allow some,Allow some,Allow many to come and live here,Italy,Female,49.0,False,1.9283304159999999
25912,7,3,7,5,8,6,Allow none,Allow none,Allow none,Italy,Male,57.0,False,1.9283304159999999
25913,3,5,5,7,7,8,Allow some,Allow some,Allow some,Italy,Male,47.0,False,1.8558596569999999
25914,10,6,6,6,6,6,Allow a few,Allow a few,Allow a few,Italy,Male,39.0,False,1.9283304159999999
25915,5,5,5,7,3,3,Allow some,Allow some,Allow a few,Italy,Male,26.0,False,1.94645888
25916,1,1,3,6,6,6,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Female,58.0,False,1.8283793609999999
25917,8,5,4,6,8,7,Allow a few,Allow a few,Allow some,Italy,Female,48.0,False,1.8283793609999999
25918,6,0,0,8,5,10,Allow a few,Allow a few,Allow a few,Italy,Female,77.0,False,1.9094341080000001
25919,10,6,6,4,5,7,Allow some,Allow some,Allow some,Italy,Female,52.0,False,1.8558596569999999
25920,9,6,5,7,8,9,Allow many to come and live here,Allow some,Allow a few,Italy,Male,78.0,False,2.0726930930000003
25921,7,6,5,5,5,7,Allow a few,Allow a few,Allow none,Italy,Female,20.0,False,1.9094341080000001
25922,7,5,3,7,6,7,Allow some,Allow some,Allow some,Italy,Female,47.0,False,1.907358134
25923,6,4,6,8,7,4,Allow a few,Allow a few,Allow a few,Italy,Female,62.0,False,1.8558596569999999
25924,7,3,4,4,4,5,,Allow some,Allow some,Italy,Female,45.0,True,2.0726930930000003
25925,10,6,6,8,7,7,Allow none,Allow none,Allow none,Italy,Female,38.0,False,1.8558596569999999
25926,2,2,3,3,3,4,Allow a few,Allow a few,Allow a few,Italy,Male,64.0,False,1.933459452
25927,2,6,0,0,3,7,Allow none,Allow none,Allow none,Italy,Female,78.0,False,2.037472843
25928,9,5,2,3,8,9,Allow some,Allow some,Allow some,Italy,Male,31.0,False,2.0416902930000003
25929,8,6,4,7,7,8,Allow some,Allow some,Allow some,Italy,Male,64.0,False,2.0726930930000003
25930,7,5,5,5,5,8,Allow some,Allow some,Allow some,Italy,Female,44.0,False,1.8558596569999999
25931,8,4,4,4,3,4,Allow none,Allow none,Allow none,Italy,Female,43.0,False,1.8558596569999999
25932,5,2,7,6,7,8,Allow some,Allow a few,Allow a few,Italy,Female,82.0,False,1.959209942
25933,10,0,7,0,0,0,Allow many to come and live here,Allow none,Allow none,Italy,Female,79.0,False,1.8521782869999999
25934,6,5,7,4,7,10,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Female,39.0,False,1.845712234
25935,8,5,1,2,6,8,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Male,33.0,False,2.0726930930000003
25936,8,5,6,6,7,7,Allow some,Allow some,Allow a few,Italy,Male,27.0,False,2.0416902930000003
25937,10,2,1,1,5,2,Allow some,Allow some,Allow some,Italy,Female,66.0,False,2.0416902930000003
25938,8,6,6,5,6,7,Allow some,Allow some,Allow some,Italy,Female,32.0,True,1.9833217140000001
25939,0,3,6,7,0,8,Allow none,Allow none,Allow none,Italy,Male,84.0,False,1.9283304159999999
25940,8,7,8,8,7,6,Allow a few,Allow a few,Allow a few,Italy,Female,48.0,False,2.0416902930000003
25941,7,6,6,6,5,8,Allow a few,Allow a few,Allow a few,Italy,Male,89.0,False,1.890036974
25942,8,3,3,4,5,6,Allow some,Allow some,Allow a few,Italy,Male,41.0,True,2.004618441
25943,5,5,6,4,5,4,Allow a few,Allow a few,Allow a few,Italy,Female,64.0,False,1.9283304159999999
25944,10,5,0,10,7,8,Allow some,Allow many to come and live here,Allow many to come and live here,Italy,Male,29.0,True,1.9094341080000001
25945,10,4,7,6,7,4,Allow none,Allow none,,Italy,Female,34.0,False,1.876489639
25946,9,5,5,7,4,8,Allow a few,Allow some,Allow many to come and live here,Italy,Female,28.0,False,1.9833217140000001
25947,9,7,7,7,7,5,Allow some,Allow some,Allow a few,Italy,Female,42.0,False,1.89945158
25948,7,3,6,7,7,8,Allow some,Allow some,Allow some,Italy,Female,30.0,False,1.8283793609999999
25949,8,5,4,6,5,5,Allow some,Allow a few,Allow some,Italy,Male,47.0,False,1.872049637
25950,4,4,6,3,2,3,Allow some,Allow some,Allow some,Italy,Female,30.0,False,1.845712234
25951,5,5,5,6,6,6,Allow some,Allow some,Allow some,Italy,Female,73.0,False,1.94645888
25952,8,1,1,2,4,10,Allow many to come and live here,,Allow none,Italy,Female,58.0,False,2.0416902930000003
25953,7,4,0,8,6,4,Allow some,Allow some,Allow many to come and live here,Italy,Male,24.0,False,1.9283304159999999
25954,8,4,7,8,8,4,Allow a few,Allow a few,Allow a few,Italy,Female,38.0,False,2.0416902930000003
25955,7,7,8,8,8,9,Allow a few,Allow a few,Allow many to come and live here,Italy,Male,59.0,False,1.9283304159999999
25956,7,4,0,1,6,7,Allow a few,Allow a few,Allow a few,Italy,Male,38.0,False,1.8558596569999999
25957,6,6,6,6,4,6,Allow some,Allow some,Allow some,Italy,Male,48.0,False,1.9283304159999999
25958,0,4,3,3,2,0,Allow a few,Allow a few,Allow a few,Italy,Female,65.0,False,1.9283304159999999
25959,7,3,3,7,8,9,Allow none,Allow none,Allow none,Italy,Female,88.0,False,1.879130009
25960,10,3,10,7,2,0,Allow some,Allow some,Allow none,Italy,Male,70.0,False,1.9283304159999999
25961,5,5,6,6,7,8,Allow some,Allow a few,Allow a few,Italy,Female,65.0,True,1.94645888
25962,7,4,7,7,7,1,Allow some,Allow some,Allow some,Italy,Male,53.0,True,1.94645888
25963,8,4,4,5,7,8,Allow some,Allow some,Allow some,Italy,Female,34.0,False,2.004618441
25964,8,3,8,6,5,7,Allow a few,Allow a few,Allow a few,Italy,Male,66.0,True,2.093737132
25965,7,6,6,8,8,9,Allow a few,Allow a few,Allow a few,Italy,Male,58.0,False,1.933459452
25966,6,3,4,4,7,8,Allow a few,Allow a few,Allow a few,Italy,Male,86.0,False,2.004618441
25967,1,1,8,7,3,10,Allow none,Allow none,Allow a few,Italy,Male,34.0,False,1.9283304159999999
25968,10,7,7,7,8,4,Allow a few,Allow a few,Allow a few,Italy,Female,66.0,False,1.9283304159999999
25969,8,4,6,5,6,6,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Male,24.0,False,1.111047939
25970,6,2,2,3,5,5,Allow none,Allow none,Allow none,Italy,Male,42.0,False,1.857728091
25971,7,6,1,6,6,7,Allow some,Allow some,Allow some,Italy,Male,28.0,True,1.665113439
25972,5,5,6,3,5,6,Allow some,Allow some,Allow some,Italy,Female,64.0,False,1.857728091
25973,2,3,3,4,6,4,Allow a few,Allow a few,Allow a few,Italy,Female,62.0,False,1.89945158
25974,5,6,5,5,6,6,Allow some,Allow some,Allow many to come and live here,Italy,Male,62.0,False,1.872049637
25975,5,3,4,4,3,4,Allow many to come and live here,Allow a few,Allow a few,Italy,Female,44.0,True,1.845712234
25976,8,6,7,7,7,8,Allow some,Allow some,Allow some,Italy,Male,70.0,True,1.933459452
25977,5,2,4,5,7,4,Allow a few,Allow a few,Allow a few,Italy,Female,49.0,False,1.8283793609999999
25978,8,6,8,8,8,8,Allow some,Allow some,Allow some,Italy,Female,58.0,False,1.9283304159999999
25979,6,4,4,6,6,7,Allow many to come and live here,Allow some,Allow some,Italy,Male,24.0,False,2.093737132
25980,10,2,2,4,9,2,Allow a few,Allow none,Allow none,Italy,Female,50.0,False,1.94645888
25981,8,6,7,7,4,5,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Female,52.0,False,1.9211828340000001
25982,6,0,3,6,5,2,Allow some,Allow a few,Allow a few,Italy,Female,39.0,False,2.0726930930000003
25983,7,1,5,4,6,6,Allow some,Allow some,Allow some,Italy,Male,44.0,False,1.9283304159999999
25984,9,5,6,7,8,8,Allow many to come and live here,Allow some,Allow many to come and live here,Italy,Female,18.0,False,1.959209942
25985,6,3,6,7,5,5,Allow a few,Allow a few,Allow a few,Italy,Male,64.0,False,2.0416902930000003
25986,7,5,7,6,3,4,Allow a few,Allow a few,Allow some,Italy,Male,69.0,False,1.857728091
25987,2,2,5,5,5,8,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Male,26.0,False,1.9283304159999999
25988,5,0,0,5,5,6,Allow a few,Allow a few,Allow some,Italy,Male,62.0,False,2.0416902930000003
25989,8,4,5,5,4,3,Allow some,Allow some,Allow some,Italy,Male,70.0,False,1.8521782869999999
25990,6,5,5,5,2,0,Allow a few,Allow a few,Allow a few,Italy,Female,68.0,False,1.9283304159999999
25991,8,2,2,2,8,8,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Female,63.0,True,1.111047939
25992,5,4,2,2,5,5,Allow none,Allow none,Allow a few,Italy,Female,82.0,False,1.9833217140000001
25993,9,4,3,3,5,6,Allow some,Allow some,Allow some,Italy,Male,16.0,False,1.9283304159999999
25994,4,4,5,8,7,1,Allow none,Allow none,Allow none,Italy,Female,56.0,False,1.8558596569999999
25995,3,3,0,2,0,0,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Male,55.0,False,1.94645888
25996,10,7,7,7,7,9,,,,Italy,Male,37.0,False,1.8558596569999999
25997,5,0,0,2,2,1,Allow some,Allow some,Allow none,Italy,Female,40.0,False,1.845712234
25998,9,2,2,4,4,4,Allow none,Allow none,Allow none,Italy,Female,36.0,False,2.037472843
25999,8,5,6,6,4,5,Allow some,Allow some,Allow some,Italy,Female,18.0,False,2.0416902930000003
26000,7,2,3,5,6,8,Allow some,Allow a few,Allow some,Italy,Male,21.0,False,1.8283793609999999
26001,8,4,5,6,3,5,Allow a few,Allow a few,Allow some,Italy,Male,16.0,False,1.857728091
26002,7,3,3,5,7,7,Allow some,Allow some,Allow many to come and live here,Italy,Female,66.0,False,2.0726930930000003
26003,2,0,1,3,7,8,Allow some,Allow some,Allow some,Italy,Female,47.0,False,1.915128565
26004,7,5,5,5,7,6,Allow a few,Allow a few,Allow a few,Italy,Female,73.0,False,2.093737132
26005,7,5,4,7,6,5,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Male,22.0,False,1.9094341080000001
26006,4,3,5,6,2,3,Allow a few,Allow a few,Allow a few,Italy,Female,60.0,False,2.004618441
26007,7,3,3,6,7,5,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Female,59.0,False,1.111047939
26008,6,7,7,7,8,7,Allow a few,Allow a few,Allow a few,Italy,Male,64.0,False,1.857728091
26009,7,0,2,3,4,5,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Female,23.0,False,1.9211828340000001
26010,8,4,6,8,8,2,Allow some,Allow some,Allow some,Italy,Female,47.0,True,2.093737132
26011,6,3,2,7,9,5,Allow some,Allow a few,Allow a few,Italy,Female,51.0,False,1.959209942
26012,10,2,1,2,4,1,Allow many to come and live here,Allow some,Allow many to come and live here,Italy,Male,40.0,True,2.0726930930000003
26013,10,6,0,8,9,8,Allow many to come and live here,Allow some,Allow some,Italy,Male,27.0,True,1.94645888
26014,8,2,3,3,2,1,Allow some,Allow some,Allow some,Italy,Male,64.0,False,1.94645888
26015,8,3,3,5,7,8,Allow some,Allow a few,Allow a few,Italy,Female,66.0,False,1.8283793609999999
26016,7,7,7,7,7,8,Allow many to come and live here,Allow many to come and live here,Allow some,Italy,Male,58.0,False,2.004618441
26017,5,5,0,8,7,8,Allow some,Allow some,Allow some,Italy,Male,78.0,False,2.0416902930000003
26018,8,7,7,6,7,7,Allow a few,Allow a few,Allow a few,Italy,Male,43.0,False,1.94645888
26019,8,5,5,6,9,7,Allow none,Allow none,Allow none,Italy,Female,58.0,False,1.8283793609999999
26020,1,4,1,4,5,5,Allow a few,Allow a few,Allow a few,Italy,Female,53.0,False,2.093737132
26021,8,5,6,6,7,7,Allow a few,Allow a few,Allow a few,Italy,Female,31.0,False,2.0416902930000003
26022,8,7,5,6,6,0,Allow some,Allow some,Allow some,Italy,Female,75.0,False,1.9094341080000001
26023,8,7,7,7,6,4,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Male,20.0,False,1.665113439
26024,7,4,6,7,6,6,Allow some,Allow some,Allow some,Italy,Male,23.0,False,1.9283304159999999
26025,10,6,7,6,7,7,Allow some,Allow some,Allow some,Italy,Male,48.0,False,1.9283304159999999
26026,8,3,4,3,7,7,Allow many to come and live here,Allow some,,Italy,Female,46.0,True,1.845712234
26027,8,0,3,5,8,9,Allow some,Allow some,Allow some,Italy,Male,72.0,False,1.9211828340000001
26028,7,2,6,6,1,6,Allow some,Allow a few,Allow a few,Italy,Female,59.0,False,1.9283304159999999
26029,3,3,3,2,2,5,Allow a few,Allow none,Allow none,Italy,Male,66.0,False,1.9283304159999999
26030,8,2,2,2,7,6,Allow a few,Allow a few,Allow a few,Italy,Female,63.0,False,1.933459452
26031,3,2,3,3,5,1,Allow some,Allow some,Allow some,Italy,Female,57.0,False,1.9283304159999999
26032,8,5,2,0,0,1,Allow many to come and live here,Allow many to come and live here,Allow some,Italy,Male,46.0,False,1.845712234
26033,6,4,5,8,8,8,Allow many to come and live here,Allow some,Allow some,Italy,Female,61.0,False,1.8283793609999999
26034,3,4,3,6,4,8,Allow a few,Allow a few,Allow a few,Italy,Female,72.0,False,1.959209942
26035,7,6,6,7,8,8,Allow many to come and live here,Allow some,Allow some,Italy,Male,44.0,False,1.9094341080000001
26036,6,4,4,5,5,3,Allow some,Allow some,Allow some,Italy,Female,43.0,False,1.857728091
26037,7,7,7,8,8,8,Allow a few,Allow some,Allow a few,Italy,Male,39.0,False,2.004618441
26038,6,5,5,6,7,7,Allow some,Allow a few,Allow a few,Italy,Female,70.0,False,2.004618441
26039,6,1,1,5,3,4,Allow a few,Allow a few,Allow a few,Italy,Male,56.0,False,1.94645888
26040,8,8,3,5,3,7,Allow none,Allow none,Allow none,Italy,Female,73.0,False,2.0416902930000003
26041,3,4,8,2,5,0,Allow a few,Allow a few,Allow some,Italy,Female,61.0,False,1.89945158
26042,8,2,0,3,3,5,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Italy,Female,30.0,True,1.876489639
26043,9,6,8,8,6,7,Allow a few,Allow a few,Allow some,Italy,Male,60.0,False,1.9094341080000001
26044,6,0,2,0,6,7,Allow a few,Allow none,Allow none,Italy,Male,71.0,False,1.694703712
26045,10,4,4,7,7,8,Allow many to come and live here,Allow some,Allow some,Italy,Male,61.0,False,1.959209942
26046,8,8,8,10,8,8,Allow some,Allow some,Allow some,Italy,Female,58.0,False,1.8283793609999999
26047,5,5,2,6,7,3,Allow some,Allow none,Allow none,Italy,Male,44.0,False,1.665113439
26048,5,4,5,5,4,5,Allow some,Allow many to come and live here,Allow a few,Italy,Female,53.0,True,1.857728091
26049,8,5,5,5,7,7,Allow a few,Allow a few,Allow a few,Italy,Female,67.0,False,1.8283793609999999
26050,9,0,2,2,6,0,Allow none,Allow none,Allow none,Italy,Female,27.0,False,1.694703712
26051,8,5,6,6,10,9,Allow some,Allow some,Allow some,Italy,Female,24.0,False,1.9211828340000001
26052,5,6,4,3,6,3,Allow some,Allow a few,Allow a few,Italy,Female,72.0,False,1.857728091
